geneID,GeneName,Chrom,Strand,Start,End,GeneLength,BC_1_readcount,BC_2_readcount,BC_3_readcount,BC_DOX_1_readcount,BC_DOX_2_readcount,BC_DOX_3_readcount,DL_1_readcount,DL_2_readcount,DL_3_readcount,DL_DOX_1_readcount,DL_DOX_2_readcount,DL_DOX_3_readcount,HT_1_readcount,HT_2_readcount,HT_3_readcount,HT_ZN_1_readcount,HT_ZN_2_readcount,HT_ZN_3_readcount,L8_1_readcount,L8_2_readcount,L8_3_readcount,L8_DOX_1_readcount,L8_DOX_2_readcount,L8_DOX_3_readcount,BC_1_fpkm,BC_2_fpkm,BC_3_fpkm,BC_DOX_1_fpkm,BC_DOX_2_fpkm,BC_DOX_3_fpkm,DL_1_fpkm,DL_2_fpkm,DL_3_fpkm,DL_DOX_1_fpkm,DL_DOX_2_fpkm,DL_DOX_3_fpkm,HT_1_fpkm,HT_2_fpkm,HT_3_fpkm,HT_ZN_1_fpkm,HT_ZN_2_fpkm,HT_ZN_3_fpkm,L8_1_fpkm,L8_2_fpkm,L8_3_fpkm,L8_DOX_1_fpkm,L8_DOX_2_fpkm,L8_DOX_3_fpkm,DL_group_fpkm,BC_DOX_group_fpkm,HT_ZN_group_fpkm,BC_group_fpkm,HT_group_fpkm,DL_DOX_group_fpkm,L8_DOX_group_fpkm,L8_group_fpkm,L8_DOX(L8_DOXvsL8),L8(L8_DOXvsL8),log2FoldChange(L8_DOXvsL8),pvalue(L8_DOXvsL8),padj(L8_DOXvsL8),significant(L8_DOXvsL8),DL_DOX(DL_DOXvsDL),DL(DL_DOXvsDL),log2FoldChange(DL_DOXvsDL),pvalue(DL_DOXvsDL),padj(DL_DOXvsDL),significant(DL_DOXvsDL),BC_DOX(BC_DOXvsBC),BC(BC_DOXvsBC),log2FoldChange(BC_DOXvsBC),pvalue(BC_DOXvsBC),padj(BC_DOXvsBC),significant(BC_DOXvsBC),HT_ZN(HT_ZNvsHT),HT(HT_ZNvsHT),log2FoldChange(HT_ZNvsHT),pvalue(HT_ZNvsHT),padj(HT_ZNvsHT),significant(HT_ZNvsHT),GeneType,GeneDescription
ENSG00000170775,GPR37,chr7,-,124386051,124405681,3021,0,0,0,0,0,0,47,54,46,100,151,104,23,15,29,41,34,44,2,2,0,2,3,1,0,0,0,0,0,0,0.719421654,1.042164846,0.974101413,1.702327059,2.092679597,1.848025439,0.449914631,0.353069079,0.643006369,0.85182793,0.530367143,0.687896536,0.030817464,0.030475657,0,0.028853712,0.046749092,0.023354698,0.911895971,0,0.690030536,0,0.481996693,1.881010698,0.032985834,0.02043104,2.03722628,1.263230806,0.029939,0.64191,NA,NA,108.4326408,52.69361903,0.94179,5.32E-06,2.42E-05,TRUE,0,0,NA,NA,NA,NA,37.89909575,23.37112483,0.59889,0.067547,0.12888,FALSE,protein_coding,G_protein-coupled_receptor_37_(endothelin_receptor_type_B-like)
ENSG00000175183,CSRP2,chr12,-,77252495,77272840,5078,583,374,388,186,165,137,272,212,214,161,177,165,2,1,5,28,42,55,160,148,175,105,109,81,4.777105338,4.668862156,4.661881622,1.365172604,1.304660196,1.357829494,2.476923425,2.434089537,2.695989172,1.630522917,1.459342021,1.744281517,0.023275033,0.014003173,0.065954633,0.346086038,0.389766952,0.511553623,1.466712225,1.341661072,1.497291149,0.901195525,1.010500318,1.125426917,2.535667378,1.342554098,0.415802204,4.702616372,0.034410946,1.611382151,1.012374253,1.435221482,105.202087,148.6682163,-0.38785,0.0045455,0.028114,TRUE,156.2058488,246.5130856,-0.6324,3.68E-06,1.71E-05,TRUE,145.0804442,482.1619611,-1.7177,1.11E-46,1.51E-45,TRUE,38.44041508,2.808674751,2.7387,6.23E-11,3.70E-10,TRUE,protein_coding,cysteine_and_glycine-rich_protein_2
ENSG00000099139,PCSK5,chr9,+,78505560,78977255,9538,221,166,152,361,361,258,40,43,45,37,38,39,300,250,265,457,498,556,77,81,58,72,79,51,0.964104068,1.103272813,0.97231835,1.410643268,1.51969365,1.36138122,0.193927343,0.262847907,0.301822952,0.19949781,0.166802593,0.219499037,1.858732713,1.863810877,1.861043643,3.007306037,2.460483426,2.753205605,0.375795031,0.390932252,0.26419925,0.329001291,0.38991723,0.377257458,0.252866067,1.430572712,2.740331689,1.013231744,1.861195744,0.19526648,0.365391993,0.343642178,71.30881574,66.89543085,0.057263,0.71233,0.8827,FALSE,35.55526011,46.13548256,-0.30369,0.23961,0.39204,FALSE,290.3984888,195.1713391,0.57341,1.59E-05,4.75E-05,TRUE,475.2802282,284.6302447,0.72727,1.68E-11,1.03E-10,TRUE,protein_coding,proprotein_convertase_subtilisin/kexin_type_5
ENSG00000231636,AGBL5-AS1,chr2,-,27272551,27273132,407,9,1,2,7,7,4,2,0,0,0,4,1,0,0,0,0,2,0,0,0,1,1,0,0,0.920104299,0.155753472,0.299818066,0.641019067,0.69057332,0.494632843,0.227233292,0,0,0,0.411473717,0.131895786,0,0,0,0,0.231570912,0,0,0,0.106749659,0.107084846,0,0,0.075744431,0.608741743,0.077190304,0.458558612,0,0.181123168,0.035694949,0.03558322,0.298771699,0.293389359,0.0017047,0.952,NA,NA,1.401232189,0.595166539,0.10475,0.58963,NA,NA,5.277031954,3.75711621,0.2739,0.65761,0.7614,FALSE,0.569674205,0,0.10082,0.65661,NA,NA,antisense,AGBL5_antisense_RNA_1
ENSG00000145247,OCIAD2,chr4,-,48887036,48908954,1886,3398,2209,2237,5802,5273,4230,4244,3165,2944,3296,3881,3007,2393,1884,1951,2115,2948,2802,4425,4073,4571,4778,4380,2960,74.96708872,74.24824175,72.3679896,114.6577336,112.2592788,112.8797519,104.0567026,97.84202018,99.86037304,89.87507012,86.1546004,85.5888263,74.98148134,71.03270629,69.29207758,70.38618514,73.66042325,70.16937594,109.2167408,99.41376506,105.3005012,110.414696,109.3289244,110.7324728,100.5863653,113.2655881,71.40532811,73.86110669,71.76875507,87.20616561,110.1586977,104.643669,4252.241413,4026.468263,0.076944,0.10058,0.29355,FALSE,3140.103785,3632.595533,-0.21044,3.02E-06,1.42E-05,TRUE,4546.108903,2812.681068,0.69182,5.62E-54,8.81E-53,TRUE,2448.934072,2170.234257,0.17366,0.00031909,0.0010019,TRUE,protein_coding,OCIA_domain_containing_2
ENSG00000145241,CENPC1,chr4,-,68337521,68411324,3885,363,237,231,334,339,301,398,323,324,299,377,307,336,265,317,265,335,413,486,571,572,508,526,360,3.887805784,3.867136209,3.627798602,3.204223199,3.5036026,3.899355578,4.737273096,4.847355643,5.335204293,3.957982711,4.06281311,4.242019724,5.11094562,4.850360316,5.465579819,4.281279634,4.063518142,5.020884142,5.823215627,6.765795789,6.396846228,5.698953497,6.373784478,6.537872596,4.973277678,3.535727126,4.455227306,3.794246865,5.142295252,4.087605181,6.203536857,6.328619215,493.1818368,501.2286166,-0.025528,0.77505,0.90814,FALSE,303.1027468,369.8648254,-0.27778,0.009286,0.024562,TRUE,292.0923836,297.6246879,-0.031355,0.79555,0.86408,FALSE,314.9403108,320.3860696,-0.02319,0.84543,0.90462,FALSE,protein_coding,centromere_protein_C_1
ENSG00000242779,ZNF702P,chr19,-,53471504,53541151,2990,0,0,0,0,0,0,331,227,221,323,398,314,289,250,259,182,267,276,50,69,71,55,57,28,0,0,0,0,0,0,5.119094871,4.426373469,4.728442935,5.555524429,5.572991772,5.637464121,5.711887701,5.945494361,5.802251878,3.820488914,4.208123648,4.359724692,0.778424402,1.062311059,1.031687255,0.801703769,0.897441855,0.660711428,4.757970425,0,4.129445751,0,5.81987798,5.588660107,0.786619017,0.957474239,48.12305757,58.32260912,-0.15314,0.33453,0.61056,FALSE,318.9784809,272.468869,0.21708,0.056719,0.12087,FALSE,0,0,NA,NA,NA,NA,224.6072843,278.992541,-0.30348,0.014061,0.032424,TRUE,pseudogene,zinc_finger_protein_702_pseudogene
ENSG00000237674,GSTA7P,chr6,-,52604388,52609454,448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,0,0,NA,NA,NA,NA,0,0,NA,NA,NA,NA,0,0,NA,NA,NA,NA,pseudogene,glutathione_S-transferase_alpha_7_pseudogene
ENSG00000115946,PNO1,chr2,+,68384976,68403370,2286,785,551,595,548,568,389,1034,808,707,660,822,687,531,399,457,458,519,552,822,827,922,853,815,534,14.28836021,15.27944287,15.88045538,8.934528721,9.976501554,8.564277731,20.91609885,20.60765238,19.78519134,14.84777703,15.05470014,16.13265484,13.72686305,12.41125849,13.39084478,12.57500007,10.69891041,11.40470414,16.73837206,16.65340653,17.52328806,16.26279656,16.78355808,16.48124466,20.43631419,9.158436002,11.55953821,15.14941949,13.17632211,15.345044,16.50919977,16.97168888,772.3711155,791.2484279,-0.033298,0.63976,0.84227,FALSE,669.5316564,894.4947069,-0.41526,1.85E-08,1.11E-07,TRUE,445.5875179,699.3983985,-0.64175,9.53E-12,4.27E-11,TRUE,480.4842653,483.032889,-0.012186,0.89861,0.93887,FALSE,protein_coding,partner_of_NOB1_homolog_(S._cerevisiae)
ENSG00000115947,ORC4,chr2,-,148691732,148779147,3091,1252,863,913,1355,1247,1047,1298,1050,961,1268,1566,1308,728,688,686,742,1064,953,952,1032,1033,1054,1047,745,16.85366214,17.6988047,18.02162651,16.33832787,16.19845573,17.04767055,19.41833818,19.80540279,19.88938935,21.09667323,21.21139692,22.7161156,13.91827394,15.82736378,14.86596523,15.06689093,16.22150117,14.56180017,14.33691033,15.36931432,14.51985307,14.86154736,15.9459475,17.00521955,19.70437677,16.52815138,15.28339742,17.52469778,14.87053432,21.67472858,15.93757147,14.74202591,1008.166829,929.2583115,0.10769,0.12215,0.33535,FALSE,1278.764858,1166.015207,0.13149,0.029942,0.069282,FALSE,1086.994972,1093.903675,-0.0072091,0.91514,0.94512,FALSE,858.9574868,736.8615922,0.22231,0.0036404,0.0094656,TRUE,protein_coding,origin_recognition_complex_subunit_4
ENSG00000084733,RAB10,chr2,+,26256976,26360323,3535,7148,4902,5125,9414,8932,7243,5426,4378,3853,5594,7139,5403,4934,4197,4286,5429,6983,7150,6465,6901,7366,7787,7525,4931,84.13643093,87.90549728,88.45587114,99.2549312,101.4531325,103.1208382,70.97848808,72.20707027,69.72791156,81.38170259,84.55211624,82.04854436,82.4826742,84.42453986,81.21397184,96.39381476,93.08957405,95.52956391,85.13276458,89.86620655,90.53222658,96.0070622,100.2120022,98.41709914,70.97115664,101.2763006,95.00431757,86.83259978,82.70706197,82.66078773,98.21205452,88.51039924,7105.098853,6380.145957,0.1528,5.31E-05,0.00063151,TRUE,5577.706412,4803.184236,0.21502,2.41E-09,1.57E-08,TRUE,7617.423771,6198.591495,0.29802,7.56E-14,3.75E-13,TRUE,6107.498008,4687.418812,0.38118,1.13E-28,1.48E-27,TRUE,protein_coding,RAB10_member_RAS_oncogene_family
ENSG00000249722,CTC-430J12.2,chr5,+,173756615,173757506,558,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,0,0,NA,NA,NA,NA,0,0,NA,NA,NA,NA,0,0,NA,NA,NA,NA,lincRNA,-
ENSG00000214285,NPS,chr10,+,129347613,129350935,322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,0,0,NA,NA,NA,NA,0,0,NA,NA,NA,NA,0,0,NA,NA,NA,NA,protein_coding,neuropeptide_S
ENSG00000133193,FAM104A,chr17,-,71203492,71232892,2865,506,333,335,500,468,378,398,273,291,431,584,424,424,335,370,464,512,501,383,323,422,412,361,220,7.348773299,7.368036243,7.134152573,6.50448168,6.558845362,6.640251687,6.423841528,5.555605587,6.497786381,7.736532806,8.534237779,7.944499854,8.74569316,8.314561155,8.650577469,10.16511037,8.4215834,8.259129412,6.222884973,5.189812842,6.399539587,6.267509685,5.931782642,5.417800764,6.159077832,6.567859577,8.948607727,7.283654039,8.570277261,8.071756813,5.872364364,5.937412467,344.3600457,347.052079,-0.0054514,0.95843,0.98473,FALSE,441.3787008,337.9324514,0.37639,0.00028624,0.0010224,TRUE,400.3947237,421.3519769,-0.073225,0.46272,0.59574,FALSE,466.0245086,393.7229666,0.23508,0.022467,0.049146,TRUE,protein_coding,family_with_sequence_similarity_104_member_A
ENSG00000267904,CTC-429P9.5,chr19,-,16750778,16751479,546,26,28,21,46,39,34,20,22,18,30,39,27,19,18,14,8,8,7,33,39,29,46,37,30,1.981388622,3.250854522,2.346652942,3.140020662,2.867993279,3.134033553,1.693845232,2.34921856,2.109001697,2.825675848,2.990532196,2.654583879,2.056430158,2.344223491,1.717526296,0.919636264,0.69047151,0.605517318,2.813448196,3.288105659,2.307630447,3.671872672,3.190154632,3.876623174,2.050688496,3.047349164,0.738541697,2.526298695,2.039393315,2.823597308,3.57955016,2.803061434,40.01224949,31.2182927,0.1711,0.28614,0.56173,FALSE,29.43064742,21.41952001,0.35101,0.22632,0.37535,FALSE,35.40749165,27.87109853,0.33733,0.31261,0.44235,FALSE,7.325958863,17.84379789,-0.97207,0.021336,0.046942,TRUE,sense_intronic,-
ENSG00000172840,PDP2,chr16,+,66912492,66929657,4002,668,381,426,635,557,448,451,388,336,455,475,445,148,126,151,144,187,180,459,587,692,704,614,356,6.94525727,6.035038398,6.494634678,5.913763573,5.588358718,5.634018868,5.211177073,5.652597037,5.371050799,5.846931959,4.969275139,5.969091797,2.185433706,2.238786153,2.527364407,2.258417092,2.201977827,2.124303635,5.338917709,6.752037058,7.512593937,7.666868225,7.222606262,6.276216109,5.411608303,5.712047053,2.194899518,6.491643449,2.317194755,5.595099632,7.055230199,6.534516235,577.9101605,532.7596903,0.10794,0.2826,0.55789,FALSE,427.5191474,414.561425,0.040565,0.69114,0.81158,FALSE,486.5466814,524.4682241,-0.11055,0.24553,0.3659,FALSE,159.7165448,148.7139402,0.10024,0.5174,0.65215,FALSE,protein_coding,pyruvate_dehyrogenase_phosphatase_catalytic_subunit_2
ENSG00000223572,CKMT1A,chr15,+,43985084,43991420,1911,224,168,157,954,857,668,8,0,4,11,21,9,28,44,24,42,55,59,497,433,536,675,573,343,4.877264302,5.572893466,5.012578392,18.60608516,18.00637538,17.59272616,0.193582312,0,0.13390487,0.296023184,0.460081876,0.252817512,0.865865329,1.637235454,0.841237369,1.379454396,1.356283323,1.458184562,12.10635284,10.4304011,12.18610758,15.39449723,14.11551046,12.6636357,0.109162394,18.06839557,1.397974094,5.154245387,1.114779384,0.336307524,14.05788113,11.57428718,549.8913477,451.2581599,0.2635,0.0050215,0.030446,TRUE,12.26309155,4.010103018,0.67774,0.041641,0.092216,FALSE,734.9311141,198.9213877,1.8803,5.31E-70,1.13E-68,TRUE,48.5924756,34.10692555,0.46769,0.1126,0.19816,FALSE,protein_coding,creatine_kinase_mitochondrial_1A
ENSG00000223575,RBMX2P3,chr1,-,119627621,119628577,957,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,0,0,NA,NA,NA,NA,0,0,NA,NA,NA,NA,0,0,NA,NA,NA,NA,pseudogene,RNA_binding_motif_protein_X-linked_2_pseudogene_3
ENSG00000236691,NDUFA4P2,chr3,+,102959831,102960074,244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,0,0,NA,NA,NA,NA,0,0,NA,NA,NA,NA,0,0,NA,NA,NA,NA,pseudogene,NADH_dehydrogenase_(ubiquinone)_1_alpha_subcomplex_4_9kDa_pseudogene_2
ENSG00000262141,CTC-479C5.11,chr16,-,67889858,67890014,157,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,3,0,0,0,0,0.265026504,0,0,0,0,0,0,0,0,0,0.533343322,0,0,0,0,0,0,0,0,0.879620622,0,0,0,0,0,0,0,0.088342168,0,0.177781107,0,0.293206874,0,0.933346495,-0.023332,0.44702,NA,NA,0.530672453,0,0.045679,0.67107,NA,NA,0,0.278394928,-0.11406,0.75912,NA,NA,0,0,NA,NA,NA,NA,pseudogene,-
ENSG00000166359,WDR88,chr19,+,33622996,33666701,1835,38,25,28,26,26,27,26,24,12,9,18,6,30,18,21,13,26,20,25,20,26,19,38,14,0.861661101,0.863646637,0.930988197,0.52808593,0.568909838,0.740534102,0.655199643,0.762550409,0.41835238,0.252231991,0.41068889,0.175525619,0.966135838,0.69751827,0.766568957,0.444657916,0.667706645,0.514772216,0.634193178,0.501727294,0.615599395,0.45127363,0.974877801,0.538290782,0.612034144,0.612509957,0.542378926,0.885431978,0.810074355,0.279482167,0.654814071,0.583839956,24.55511054,21.86293092,0.063111,0.68168,0.86859,FALSE,9.787049158,21.50044512,-0.69533,0.032276,0.073966,FALSE,23.88666143,32.80977268,-0.42945,0.21109,0.32421,FALSE,18.09943817,23.84116756,-0.32932,0.36126,0.50254,FALSE,protein_coding,WD_repeat_domain_88
ENSG00000229132,EIF4A1P10,chrX,-,91368245,91369460,1216,28,16,27,14,18,12,36,24,22,19,17,21,17,12,13,8,14,9,30,35,38,29,30,13,0.958105683,0.834100831,1.354728919,0.429103224,0.59435387,0.496666695,1.369005834,1.150723685,1.157407181,0.803551569,0.585317979,0.927066848,0.826167968,0.701724795,0.71610677,0.412928783,0.542553888,0.349566741,1.148432054,1.324976787,1.357722224,1.039409895,1.161422761,0.754283752,1.225712233,0.50670793,0.435016471,1.048978477,0.747999844,0.771978799,0.985038803,1.277043688,24.50675455,31.65283523,-0.1499,0.34526,0.6194,FALSE,17.92188149,28.54986997,-0.5004,0.093391,0.18331,FALSE,13.10496785,25.76134746,-0.86162,0.035066,0.06863,FALSE,9.612807028,14.58543455,-0.45218,0.28355,0.41733,FALSE,pseudogene,eukaryotic_translation_initiation_factor_4A1_pseudogene_10
ENSG00000163659,TIPARP,chr3,+,156391024,156424559,4181,1513,861,930,1831,1766,1452,1003,792,758,740,916,743,2257,1919,1955,2872,3979,3896,972,1033,1151,1250,1198,788,15.05732138,13.05434633,13.5714107,16.32207968,16.95964263,17.47848621,11.09320754,11.04430519,11.59808013,9.102177069,9.172586675,9.539683743,31.90100737,32.63728008,31.3209262,43.11446607,44.84790813,44.01086985,10.82190515,11.37349535,11.96068524,13.03023564,13.48898599,13.29753143,11.24519762,16.9200695,43.99108135,13.89435947,31.95307121,9.271482496,13.27225102,11.38536191,1135.656562,970.5993695,0.21619,0.00083796,0.0069027,TRUE,739.9218241,900.1282992,-0.27956,8.05E-05,0.00031394,TRUE,1505.024091,1172.708169,0.35424,1.21E-07,4.28E-07,TRUE,3344.900272,2141.869552,0.64275,7.41E-50,1.66E-48,TRUE,protein_coding,TCDD-inducible_poly(ADP-ribose)_polymerase
ENSG00000065029,ZNF76,chr6,+,35226686,35263762,4651,1151,770,745,1037,969,754,577,390,408,518,736,534,529,407,473,193,306,257,919,979,893,750,745,476,10.29717145,10.49485716,9.773095567,8.309975315,8.365340103,8.159102212,5.736748973,4.888905613,5.611912493,5.727658918,6.625337293,6.163398504,6.72144019,6.222533178,6.812128054,2.604532096,3.100441249,2.609804378,9.197860056,9.689696015,8.341920078,7.028090543,7.540716032,7.220804532,5.41252236,8.27813921,2.771592574,10.18837472,6.585367141,6.172131572,7.263203703,9.07649205,691.3009376,861.1181829,-0.29681,0.00011592,0.0012476,TRUE,547.8235844,482.1263613,0.18073,0.057144,0.1216,FALSE,819.3742685,956.8018558,-0.22214,0.0022761,0.0054529,TRUE,234.3857884,491.1762356,-1.0506,2.05E-21,2.09E-20,TRUE,protein_coding,zinc_finger_protein_76
ENSG00000188641,DPYD,chr1,-,97543299,98386605,4412,0,0,0,0,0,0,0,0,0,0,0,0,40,37,43,81,86,100,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.535768892,0.596328233,0.652831278,1.152307157,0.918568116,1.070497526,0,0,0,0.009878407,0,0,0,0,1.047124266,0,0.594976134,0,0.003292802,0,0.298771699,0,0.0072514,0.77262,NA,NA,0,0,NA,NA,NA,NA,0,0,NA,NA,NA,NA,84.01410356,42.09293078,0.93231,9.57E-05,0.00032171,TRUE,protein_coding,dihydropyrimidine_dehydrogenase
ENSG00000153086,ACMSD,chr2,+,135596117,135659604,1936,0,3,0,0,0,2,1,1,1,2,5,0,0,0,2,2,1,0,0,0,2,1,0,1,0,0.098230883,0,0,0,0.051992657,0.023885318,0.030115358,0.033043932,0.053127376,0.108128747,0,0,0,0.069197857,0.064840057,0.024341261,0,0,0,0.044883379,0.022512155,0,0.036443462,0.029014869,0.017330886,0.029727106,0.032743628,0.023065952,0.053752041,0.019651872,0.014961126,0.780620517,0.586778719,0.004979,0.90202,NA,NA,1.987052995,1.074732882,0.13391,0.57369,0.72432,FALSE,0.705971747,1.284245299,-0.19936,0.71517,NA,NA,1.041055258,0.719332049,0.07805,0.82685,NA,NA,protein_coding,aminocarboxymuconate_semialdehyde_decarboxylase
ENSG00000164867,NOS3,chr7,+,150688083,150711676,4388,743,506,455,1129,1032,797,5,8,4,2,3,7,14,25,10,93,145,135,456,464,553,548,465,340,7.045489215,7.309977567,6.326550661,9.589470773,9.443201206,9.141323321,0.052691402,0.106295959,0.058316364,0.023439973,0.028624055,0.085636075,0.188544741,0.405128262,0.152651608,1.330255533,1.557219389,1.453075971,4.837442875,4.867715215,5.47544496,5.442975301,4.98871837,5.466851459,0.072434575,9.391331767,1.446850298,6.894005815,0.24877487,0.045900034,5.299515043,5.060201016,476.0197691,452.7498634,0.063699,0.48125,0.73401,FALSE,3.835591525,6.075676386,-0.23846,0.45714,0.62329,FALSE,877.0935033,610.7985258,0.52045,2.74E-10,1.14E-09,TRUE,115.4687487,17.46714234,2.4984,1.46E-19,1.37E-18,TRUE,protein_coding,nitric_oxide_synthase_3_(endothelial_cell)
ENSG00000186020,ZNF529,chr19,-,37025676,37096178,5238,157,105,116,186,160,131,2,0,0,1,0,1,0,0,0,0,0,0,292,318,322,295,259,146,1.247162713,1.270737807,1.351184664,1.323472028,1.226480516,1.258702715,0.017656348,0,0,0.009818118,0,0.010248489,0,0,0,0,0,0,2.594985784,2.794701488,2.670860977,2.454589917,2.327753151,1.966583257,0.005885449,1.269551753,0,1.289695061,0,0.006688869,2.249642108,2.686849417,241.1805862,286.9920743,-0.20779,0.060191,0.2048,FALSE,0.670073215,0.595166539,0.0033262,0.98382,NA,NA,141.5388284,136.4184344,0.055982,0.73661,0.82109,FALSE,0,0,NA,NA,NA,NA,protein_coding,zinc_finger_protein_529
ENSG00000155016,CYP2U1,chr4,+,108852525,108874613,4944,922,599,661,564,545,391,112,64,66,87,113,77,41,28,38,26,33,29,469,540,567,521,458,316,7.759637239,7.680341068,8.157276994,4.251752333,4.426130404,3.980298681,1.047552828,0.754735707,0.854009182,0.904970699,0.956921912,0.836060286,0.490070319,0.402715848,0.514841013,0.330075759,0.314545805,0.27703887,4.41582655,5.027928557,4.982708746,4.592843902,4.361035974,4.509554045,0.885432572,4.219393806,0.307220144,7.865751767,0.46920906,0.899317633,4.487811307,4.808821284,454.1536155,484.668591,-0.086592,0.32907,0.60531,FALSE,84.88049043,83.88161983,0.010687,0.95713,0.97663,FALSE,444.0231132,785.2612714,-0.81531,1.27E-20,8.23E-20,TRUE,27.60893086,37.21190286,-0.38833,0.20386,0.32132,FALSE,protein_coding,cytochrome_P450_family_2_subfamily_U_polypeptide_1
ENSG00000155011,DKK2,chr4,-,107842959,108204963,3638,1,5,0,16,17,23,0,0,0,0,0,0,0,0,1,0,0,0,3,1,0,0,3,2,0.011437372,0.087124331,0,0.163917229,0.187625729,0.318187056,0,0,0,0,0,0,0,0,0.018412184,0,0,0,0.038386294,0.012653513,0,0,0.038820508,0.038787544,0,0.223243338,0,0.032853901,0.006137395,0,0.02586935,0.017013269,1.921531699,1.272615212,0.019766,0.73869,NA,NA,0,0,NA,NA,NA,NA,17.23790311,2.41880376,2.0702,0.0002959,0.0007853,TRUE,0,0.359666024,-0.060676,0.78428,NA,NA,protein_coding,dickkopf_2_homolog_(Xenopus_laevis)
ENSG00000230126,FGF12-AS2,chr3,+,192232811,192234362,580,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,0,0,NA,NA,NA,NA,0,0,NA,NA,NA,NA,0,0,NA,NA,NA,NA,antisense,FGF12_antisense_RNA_2
ENSG00000177565,TBL1XR1,chr3,-,176737143,176915261,7948,5516,3437,3848,5204,4704,3936,6152,5167,4288,5346,6265,4897,3115,2553,2697,3118,4159,4101,3459,3942,4548,4843,4375,2768,28.87721848,27.41282666,29.53924679,24.40319815,23.76378528,24.92381957,35.79273139,37.90303516,34.51389592,34.5911359,33.00196011,33.07482665,23.16078092,22.84084189,22.72956321,24.622775,24.65922828,24.3698627,20.25864197,22.831401,24.86128103,26.55700129,25.91330771,24.57158676,36.06988749,24.363601,24.550622,28.60976398,22.91039534,33.55597422,25.68063192,22.65044133,4177.55021,3669.36127,0.18158,0.0015283,0.011592,TRUE,5091.933474,5488.195572,-0.10831,0.0095248,0.025119,TRUE,4120.399534,4591.319147,-0.15629,0.00051474,0.001332,TRUE,3548.412902,2919.602048,0.28075,8.86E-13,5.89E-12,TRUE,protein_coding,transducin_(beta)-like_1_X-linked_receptor_1
ENSG00000236610,SOCS5P1,chr7,-,85846101,85847049,949,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,0,0,NA,NA,NA,NA,0,0,NA,NA,NA,NA,0,0,NA,NA,NA,NA,pseudogene,suppressor_of_cytokine_signaling_5_pseudogene_1
ENSG00000241735,FABP5P3,chr7,+,152133980,152140272,1027,0,0,0,3,2,1,0,0,0,0,0,0,0,0,0,1,1,2,3,0,0,0,0,0,0,0,0,0.108872483,0.078192611,0.049005737,0,0,0,0,0,0,0,0,0,0.061115068,0.045885765,0.091977314,0.135977934,0,0,0,0,0,0,0.078690277,0.066326049,0,0,0,0,0.045325978,0,0.961499714,-0.024038,0.43856,NA,NA,0,0,NA,NA,NA,NA,1.724712244,0,0.7896,0.15531,NA,NA,1.240771729,0,0.37496,0.24717,NA,NA,pseudogene,fatty_acid_binding_protein_5_pseudogene_3
ENSG00000249293,CTC-575I10.1,chr5,-,73073864,73082316,556,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.212573053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.070857684,0,0,0,0,0,NA,NA,NA,NA,0,0,NA,NA,NA,NA,0,0,NA,NA,NA,NA,0,0.63267409,-0.12803,0.58607,NA,NA,antisense,-
